# ctau,m1,m0,ms,eff,efferror
7.356e-01,7.340e+02,6.440e+02,1.500e+03,4.400e-04,6.633e-05
8.577e-01,7.340e+02,6.440e+02,1.500e+03,8.300e-04,9.110e-05
1.000e+00,7.340e+02,6.440e+02,1.500e+03,1.740e-03,1.319e-04
1.166e+00,7.340e+02,6.440e+02,1.500e+03,2.690e-03,1.640e-04
1.359e+00,7.340e+02,6.440e+02,1.500e+03,5.090e-03,2.256e-04
1.585e+00,7.340e+02,6.440e+02,1.500e+03,6.750e-03,2.598e-04
1.848e+00,7.340e+02,6.440e+02,1.500e+03,1.005e-02,3.170e-04
2.154e+00,7.340e+02,6.440e+02,1.500e+03,1.243e-02,3.526e-04
2.512e+00,7.340e+02,6.440e+02,1.500e+03,1.439e-02,3.793e-04
2.929e+00,7.340e+02,6.440e+02,1.500e+03,1.666e-02,4.082e-04
3.415e+00,7.340e+02,6.440e+02,1.500e+03,1.798e-02,4.240e-04
3.981e+00,7.340e+02,6.440e+02,1.500e+03,1.790e-02,4.231e-04
4.642e+00,7.340e+02,6.440e+02,1.500e+03,1.772e-02,4.210e-04
5.412e+00,7.340e+02,6.440e+02,1.500e+03,1.697e-02,4.119e-04
6.310e+00,7.340e+02,6.440e+02,1.500e+03,1.511e-02,3.887e-04
7.356e+00,7.340e+02,6.440e+02,1.500e+03,1.443e-02,3.799e-04
8.577e+00,7.340e+02,6.440e+02,1.500e+03,1.233e-02,3.511e-04
1.000e+01,7.340e+02,6.440e+02,1.500e+03,1.063e-02,3.260e-04
1.000e-01,8.570e+02,7.670e+02,1.750e+03,0.000e+00,0.000e+00
1.166e-01,8.570e+02,7.670e+02,1.750e+03,0.000e+00,0.000e+00
1.359e-01,8.570e+02,7.670e+02,1.750e+03,0.000e+00,0.000e+00
1.585e-01,8.570e+02,7.670e+02,1.750e+03,0.000e+00,0.000e+00
1.848e-01,8.570e+02,7.670e+02,1.750e+03,0.000e+00,0.000e+00
2.154e-01,8.570e+02,7.670e+02,1.750e+03,0.000e+00,0.000e+00
2.512e-01,8.570e+02,7.670e+02,1.750e+03,0.000e+00,0.000e+00
2.929e-01,8.570e+02,7.670e+02,1.750e+03,1.000e-05,1.000e-05
3.415e-01,8.570e+02,7.670e+02,1.750e+03,0.000e+00,0.000e+00
3.981e-01,8.570e+02,7.670e+02,1.750e+03,1.000e-05,1.000e-05
4.642e-01,8.570e+02,7.670e+02,1.750e+03,4.000e-05,2.000e-05
5.412e-01,8.570e+02,7.670e+02,1.750e+03,6.000e-05,2.449e-05
6.310e-01,8.570e+02,7.670e+02,1.750e+03,2.100e-04,4.583e-05
7.356e-01,8.570e+02,7.670e+02,1.750e+03,4.200e-04,6.481e-05
8.577e-01,8.570e+02,7.670e+02,1.750e+03,7.700e-04,8.775e-05
1.000e+00,8.570e+02,7.670e+02,1.750e+03,1.720e-03,1.311e-04
1.166e+00,8.570e+02,7.670e+02,1.750e+03,2.820e-03,1.679e-04
1.359e+00,8.570e+02,7.670e+02,1.750e+03,4.220e-03,2.054e-04
1.585e+00,8.570e+02,7.670e+02,1.750e+03,6.110e-03,2.472e-04
1.848e+00,8.570e+02,7.670e+02,1.750e+03,8.960e-03,2.993e-04
2.154e+00,8.570e+02,7.670e+02,1.750e+03,1.169e-02,3.419e-04
2.512e+00,8.570e+02,7.670e+02,1.750e+03,1.475e-02,3.841e-04
2.929e+00,8.570e+02,7.670e+02,1.750e+03,1.652e-02,4.064e-04
3.415e+00,8.570e+02,7.670e+02,1.750e+03,1.807e-02,4.251e-04
3.981e+00,8.570e+02,7.670e+02,1.750e+03,1.845e-02,4.295e-04
4.642e+00,8.570e+02,7.670e+02,1.750e+03,1.739e-02,4.170e-04
5.412e+00,8.570e+02,7.670e+02,1.750e+03,1.656e-02,4.069e-04
6.310e+00,8.570e+02,7.670e+02,1.750e+03,1.479e-02,3.846e-04
7.356e+00,8.570e+02,7.670e+02,1.750e+03,1.341e-02,3.662e-04
8.577e+00,8.570e+02,7.670e+02,1.750e+03,1.167e-02,3.416e-04
1.000e+01,8.570e+02,7.670e+02,1.750e+03,1.047e-02,3.236e-04
1.000e-01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
1.166e-01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
1.359e-01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
1.585e-01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
1.848e-01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
2.154e-01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
2.512e-01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
2.929e-01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
3.415e-01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
3.981e-01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
4.642e-01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
5.412e-01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
6.310e-01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
7.356e-01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
8.577e-01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
1.000e+00,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
1.166e+00,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
1.359e+00,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
1.585e+00,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
1.848e+00,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
2.154e+00,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
2.512e+00,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
2.929e+00,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
3.415e+00,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
3.981e+00,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
4.642e+00,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
5.412e+00,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
6.310e+00,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
7.356e+00,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
8.577e+00,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
1.000e+01,9.790e+02,9.590e+02,2.000e+03,0.000e+00,0.000e+00
1.000e-01,2.440e+02,2.140e+02,5.000e+02,0.000e+00,0.000e+00
1.166e-01,2.440e+02,2.140e+02,5.000e+02,0.000e+00,0.000e+00
1.359e-01,2.440e+02,2.140e+02,5.000e+02,0.000e+00,0.000e+00
1.585e-01,2.440e+02,2.140e+02,5.000e+02,0.000e+00,0.000e+00
1.848e-01,2.440e+02,2.140e+02,5.000e+02,0.000e+00,0.000e+00
2.154e-01,2.440e+02,2.140e+02,5.000e+02,0.000e+00,0.000e+00
2.512e-01,2.440e+02,2.140e+02,5.000e+02,0.000e+00,0.000e+00
2.929e-01,2.440e+02,2.140e+02,5.000e+02,0.000e+00,0.000e+00
3.415e-01,2.440e+02,2.140e+02,5.000e+02,3.000e-05,1.732e-05
3.981e-01,2.440e+02,2.140e+02,5.000e+02,5.000e-05,2.236e-05
4.642e-01,2.440e+02,2.140e+02,5.000e+02,4.000e-05,2.000e-05
5.412e-01,2.440e+02,2.140e+02,5.000e+02,3.000e-05,1.732e-05
6.310e-01,2.440e+02,2.140e+02,5.000e+02,1.100e-04,3.317e-05
7.356e-01,2.440e+02,2.140e+02,5.000e+02,1.200e-04,3.464e-05
8.577e-01,2.440e+02,2.140e+02,5.000e+02,1.800e-04,4.243e-05
1.000e+00,2.440e+02,2.140e+02,5.000e+02,2.900e-04,5.385e-05
1.166e+00,2.440e+02,2.140e+02,5.000e+02,2.300e-04,4.796e-05
1.359e+00,2.440e+02,2.140e+02,5.000e+02,1.900e-04,4.359e-05
1.585e+00,2.440e+02,2.140e+02,5.000e+02,2.200e-04,4.690e-05
1.848e+00,2.440e+02,2.140e+02,5.000e+02,2.500e-04,5.000e-05
2.154e+00,2.440e+02,2.140e+02,5.000e+02,2.000e-04,4.472e-05
2.512e+00,2.440e+02,2.140e+02,5.000e+02,2.500e-04,5.000e-05
2.929e+00,2.440e+02,2.140e+02,5.000e+02,1.400e-04,3.742e-05
3.415e+00,2.440e+02,2.140e+02,5.000e+02,1.600e-04,4.000e-05
3.981e+00,2.440e+02,2.140e+02,5.000e+02,1.000e-04,3.162e-05
4.642e+00,2.440e+02,2.140e+02,5.000e+02,6.000e-05,2.449e-05
5.412e+00,2.440e+02,2.140e+02,5.000e+02,1.100e-04,3.317e-05
6.310e+00,2.440e+02,2.140e+02,5.000e+02,4.000e-05,2.000e-05
7.356e+00,2.440e+02,2.140e+02,5.000e+02,4.000e-05,2.000e-05
8.577e+00,2.440e+02,2.140e+02,5.000e+02,3.000e-05,1.732e-05
1.000e+01,2.440e+02,2.140e+02,5.000e+02,5.000e-05,2.236e-05
1.000e-01,9.790e+02,9.490e+02,2.000e+03,0.000e+00,0.000e+00
1.166e-01,9.790e+02,9.490e+02,2.000e+03,0.000e+00,0.000e+00
1.359e-01,9.790e+02,9.490e+02,2.000e+03,0.000e+00,0.000e+00
1.585e-01,9.790e+02,9.490e+02,2.000e+03,0.000e+00,0.000e+00
1.848e-01,9.790e+02,9.490e+02,2.000e+03,0.000e+00,0.000e+00
2.154e-01,9.790e+02,9.490e+02,2.000e+03,0.000e+00,0.000e+00
2.512e-01,9.790e+02,9.490e+02,2.000e+03,0.000e+00,0.000e+00
2.929e-01,9.790e+02,9.490e+02,2.000e+03,0.000e+00,0.000e+00
3.415e-01,9.790e+02,9.490e+02,2.000e+03,0.000e+00,0.000e+00
3.981e-01,9.790e+02,9.490e+02,2.000e+03,0.000e+00,0.000e+00
4.642e-01,9.790e+02,9.490e+02,2.000e+03,1.000e-05,1.000e-05
5.412e-01,9.790e+02,9.490e+02,2.000e+03,1.000e-05,1.000e-05
6.310e-01,9.790e+02,9.490e+02,2.000e+03,2.000e-05,1.414e-05
7.356e-01,9.790e+02,9.490e+02,2.000e+03,2.000e-05,1.414e-05
8.577e-01,9.790e+02,9.490e+02,2.000e+03,5.000e-05,2.236e-05
1.000e+00,9.790e+02,9.490e+02,2.000e+03,5.000e-05,2.236e-05
1.166e+00,9.790e+02,9.490e+02,2.000e+03,5.000e-05,2.236e-05
1.359e+00,9.790e+02,9.490e+02,2.000e+03,1.000e-04,3.162e-05
1.585e+00,9.790e+02,9.490e+02,2.000e+03,1.100e-04,3.317e-05
1.848e+00,9.790e+02,9.490e+02,2.000e+03,1.100e-04,3.317e-05
2.154e+00,9.790e+02,9.490e+02,2.000e+03,1.700e-04,4.123e-05
2.512e+00,9.790e+02,9.490e+02,2.000e+03,1.300e-04,3.606e-05
2.929e+00,9.790e+02,9.490e+02,2.000e+03,1.800e-04,4.243e-05
3.415e+00,9.790e+02,9.490e+02,2.000e+03,2.600e-04,5.099e-05
3.981e+00,9.790e+02,9.490e+02,2.000e+03,2.500e-04,5.000e-05
4.642e+00,9.790e+02,9.490e+02,2.000e+03,1.400e-04,3.742e-05
5.412e+00,9.790e+02,9.490e+02,2.000e+03,1.200e-04,3.464e-05
6.310e+00,9.790e+02,9.490e+02,2.000e+03,1.200e-04,3.464e-05
7.356e+00,9.790e+02,9.490e+02,2.000e+03,1.200e-04,3.464e-05
8.577e+00,9.790e+02,9.490e+02,2.000e+03,7.000e-05,2.646e-05
1.000e+01,9.790e+02,9.490e+02,2.000e+03,7.000e-05,2.646e-05
1.000e-01,2.440e+02,2.240e+02,5.000e+02,0.000e+00,0.000e+00
1.166e-01,2.440e+02,2.240e+02,5.000e+02,0.000e+00,0.000e+00
1.359e-01,2.440e+02,2.240e+02,5.000e+02,0.000e+00,0.000e+00
1.585e-01,2.440e+02,2.240e+02,5.000e+02,0.000e+00,0.000e+00
1.848e-01,2.440e+02,2.240e+02,5.000e+02,0.000e+00,0.000e+00
2.154e-01,2.440e+02,2.240e+02,5.000e+02,0.000e+00,0.000e+00
2.512e-01,2.440e+02,2.240e+02,5.000e+02,1.000e-05,1.000e-05
2.929e-01,2.440e+02,2.240e+02,5.000e+02,0.000e+00,0.000e+00
3.415e-01,2.440e+02,2.240e+02,5.000e+02,1.000e-05,1.000e-05
3.981e-01,2.440e+02,2.240e+02,5.000e+02,1.000e-05,1.000e-05
4.642e-01,2.440e+02,2.240e+02,5.000e+02,0.000e+00,0.000e+00
5.412e-01,2.440e+02,2.240e+02,5.000e+02,3.000e-05,1.732e-05
6.310e-01,2.440e+02,2.240e+02,5.000e+02,1.000e-05,1.000e-05
7.356e-01,2.440e+02,2.240e+02,5.000e+02,1.000e-05,1.000e-05
8.577e-01,2.440e+02,2.240e+02,5.000e+02,4.000e-05,2.000e-05
1.000e+00,2.440e+02,2.240e+02,5.000e+02,2.000e-05,1.414e-05
1.166e+00,2.440e+02,2.240e+02,5.000e+02,4.000e-05,2.000e-05
1.359e+00,2.440e+02,2.240e+02,5.000e+02,2.000e-05,1.414e-05
1.585e+00,2.440e+02,2.240e+02,5.000e+02,1.000e-05,1.000e-05
1.848e+00,2.440e+02,2.240e+02,5.000e+02,1.000e-05,1.000e-05
2.154e+00,2.440e+02,2.240e+02,5.000e+02,4.000e-05,2.000e-05
2.512e+00,2.440e+02,2.240e+02,5.000e+02,0.000e+00,0.000e+00
2.929e+00,2.440e+02,2.240e+02,5.000e+02,2.000e-05,1.414e-05
3.415e+00,2.440e+02,2.240e+02,5.000e+02,1.000e-05,1.000e-05
3.981e+00,2.440e+02,2.240e+02,5.000e+02,1.000e-05,1.000e-05
4.642e+00,2.440e+02,2.240e+02,5.000e+02,0.000e+00,0.000e+00
5.412e+00,2.440e+02,2.240e+02,5.000e+02,0.000e+00,0.000e+00
6.310e+00,2.440e+02,2.240e+02,5.000e+02,1.000e-05,1.000e-05
7.356e+00,2.440e+02,2.240e+02,5.000e+02,1.000e-05,1.000e-05
8.577e+00,2.440e+02,2.240e+02,5.000e+02,0.000e+00,0.000e+00
1.000e+01,2.440e+02,2.240e+02,5.000e+02,0.000e+00,0.000e+00
1.000e-01,9.790e+02,6.590e+02,2.000e+03,0.000e+00,0.000e+00
1.166e-01,9.790e+02,6.590e+02,2.000e+03,0.000e+00,0.000e+00
1.359e-01,9.790e+02,6.590e+02,2.000e+03,0.000e+00,0.000e+00
1.585e-01,9.790e+02,6.590e+02,2.000e+03,0.000e+00,0.000e+00
1.848e-01,9.790e+02,6.590e+02,2.000e+03,0.000e+00,0.000e+00
2.154e-01,9.790e+02,6.590e+02,2.000e+03,0.000e+00,0.000e+00
2.512e-01,9.790e+02,6.590e+02,2.000e+03,0.000e+00,0.000e+00
2.929e-01,9.790e+02,6.590e+02,2.000e+03,0.000e+00,0.000e+00
3.415e-01,9.790e+02,6.590e+02,2.000e+03,0.000e+00,0.000e+00
3.981e-01,9.790e+02,6.590e+02,2.000e+03,0.000e+00,0.000e+00
4.642e-01,9.790e+02,6.590e+02,2.000e+03,0.000e+00,0.000e+00
5.412e-01,9.790e+02,6.590e+02,2.000e+03,0.000e+00,0.000e+00
6.310e-01,9.790e+02,6.590e+02,2.000e+03,1.000e-05,1.000e-05
7.356e-01,9.790e+02,6.590e+02,2.000e+03,0.000e+00,0.000e+00
8.577e-01,9.790e+02,6.590e+02,2.000e+03,2.000e-05,1.414e-05
1.000e+00,9.790e+02,6.590e+02,2.000e+03,8.000e-05,2.828e-05
1.166e+00,9.790e+02,6.590e+02,2.000e+03,1.100e-04,3.317e-05
1.359e+00,9.790e+02,6.590e+02,2.000e+03,1.300e-04,3.606e-05
1.585e+00,9.790e+02,6.590e+02,2.000e+03,3.000e-04,5.477e-05
1.848e+00,9.790e+02,6.590e+02,2.000e+03,3.200e-04,5.657e-05
2.154e+00,9.790e+02,6.590e+02,2.000e+03,5.400e-04,7.348e-05
2.512e+00,9.790e+02,6.590e+02,2.000e+03,7.900e-04,8.888e-05
2.929e+00,9.790e+02,6.590e+02,2.000e+03,7.600e-04,8.718e-05
3.415e+00,9.790e+02,6.590e+02,2.000e+03,8.400e-04,9.165e-05
3.981e+00,9.790e+02,6.590e+02,2.000e+03,9.400e-04,9.695e-05
4.642e+00,9.790e+02,6.590e+02,2.000e+03,8.200e-04,9.055e-05
5.412e+00,9.790e+02,6.590e+02,2.000e+03,9.700e-04,9.849e-05
6.310e+00,9.790e+02,6.590e+02,2.000e+03,6.000e-04,7.746e-05
7.356e+00,9.790e+02,6.590e+02,2.000e+03,7.100e-04,8.426e-05
8.577e+00,9.790e+02,6.590e+02,2.000e+03,7.200e-04,8.485e-05
1.000e+01,9.790e+02,6.590e+02,2.000e+03,6.100e-04,7.810e-05
1.000e-01,9.790e+02,6.290e+02,2.000e+03,0.000e+00,0.000e+00
1.166e-01,9.790e+02,6.290e+02,2.000e+03,0.000e+00,0.000e+00
1.359e-01,9.790e+02,6.290e+02,2.000e+03,0.000e+00,0.000e+00
1.585e-01,9.790e+02,6.290e+02,2.000e+03,0.000e+00,0.000e+00
1.848e-01,9.790e+02,6.290e+02,2.000e+03,0.000e+00,0.000e+00
2.154e-01,9.790e+02,6.290e+02,2.000e+03,0.000e+00,0.000e+00
2.512e-01,9.790e+02,6.290e+02,2.000e+03,0.000e+00,0.000e+00
2.929e-01,9.790e+02,6.290e+02,2.000e+03,0.000e+00,0.000e+00
3.415e-01,9.790e+02,6.290e+02,2.000e+03,0.000e+00,0.000e+00
3.981e-01,9.790e+02,6.290e+02,2.000e+03,0.000e+00,0.000e+00
4.642e-01,9.790e+02,6.290e+02,2.000e+03,1.000e-05,1.000e-05
5.412e-01,9.790e+02,6.290e+02,2.000e+03,0.000e+00,0.000e+00
6.310e-01,9.790e+02,6.290e+02,2.000e+03,1.000e-05,1.000e-05
7.356e-01,9.790e+02,6.290e+02,2.000e+03,3.000e-05,1.732e-05
8.577e-01,9.790e+02,6.290e+02,2.000e+03,5.000e-05,2.236e-05
1.000e+00,9.790e+02,6.290e+02,2.000e+03,2.000e-05,1.414e-05
1.166e+00,9.790e+02,6.290e+02,2.000e+03,1.000e-04,3.162e-05
1.359e+00,9.790e+02,6.290e+02,2.000e+03,1.900e-04,4.359e-05
1.585e+00,9.790e+02,6.290e+02,2.000e+03,3.000e-04,5.477e-05
1.848e+00,9.790e+02,6.290e+02,2.000e+03,3.000e-04,5.477e-05
2.154e+00,9.790e+02,6.290e+02,2.000e+03,5.100e-04,7.141e-05
2.512e+00,9.790e+02,6.290e+02,2.000e+03,7.100e-04,8.426e-05
2.929e+00,9.790e+02,6.290e+02,2.000e+03,6.400e-04,8.000e-05
3.415e+00,9.790e+02,6.290e+02,2.000e+03,6.200e-04,7.874e-05
3.981e+00,9.790e+02,6.290e+02,2.000e+03,7.500e-04,8.660e-05
4.642e+00,9.790e+02,6.290e+02,2.000e+03,6.700e-04,8.185e-05
5.412e+00,9.790e+02,6.290e+02,2.000e+03,7.200e-04,8.485e-05
6.310e+00,9.790e+02,6.290e+02,2.000e+03,6.100e-04,7.810e-05
7.356e+00,9.790e+02,6.290e+02,2.000e+03,5.700e-04,7.550e-05
8.577e+00,9.790e+02,6.290e+02,2.000e+03,5.200e-04,7.211e-05
1.000e+01,9.790e+02,6.290e+02,2.000e+03,4.700e-04,6.856e-05
