bin_center,normalized_count,error,bin_left_edge,bin_right_edge
0.0,0.9927178220369512,0.0050541757032622064,-0.5,0.5
1.0,0.007050589264577222,0.0004259416745727664,0.5,1.5
2.0,0.0002315886984715146,7.71962328238382e-05,1.5,2.5
3.0,0.0,0.0,2.5,3.5
4.0,0.0,0.0,3.5,4.5
5.0,0.0,0.0,4.5,5.5
6.0,0.0,0.0,5.5,6.5
