bin_center,normalized_count,error,bin_left_edge,bin_right_edge
0.0,0.9926920899593433,0.005054110198603508,-0.5,0.5
1.0,0.006535947712418301,0.00041010183342363307,0.5,1.5
2.0,0.0006947660954145438,0.00013370779740380404,1.5,2.5
3.0,2.5732077607946064e-05,2.5732077607946064e-05,2.5,3.5
4.0,2.5732077607946064e-05,2.5732077607946064e-05,3.5,4.5
5.0,2.5732077607946064e-05,2.5732077607946064e-05,4.5,5.5
6.0,0.0,0.0,5.5,6.5
